brand,description,overall_rating,rating_count,original_price(Rs),discount_price(Rs),offer_percentage(%),image_url
HRX by Hrithik Roshan,Men Brand Logo Printed Running T-shirt,4.2,5.0,899.0,224.0,75 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014236/2023/8/7/a604cab6-7624-41ea-b3f3-14e4b82181cd1691389328611-HRX-by-Hrithik-Roshan-Men-Tshirts-2921691389328090-1.jpg"
HRX by Hrithik Roshan,Typography Printed Hooded Basketball T-shirt,4.4,19.0,1299.0,389.0,70 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21775496/2023/7/4/5384d1fc-f885-472e-b745-ffd3f9d8e9a31688454928985-HRX-by-Hrithik-Roshan-Men-Tshirts-1131688454928494-1.jpg"
HRX by Hrithik Roshan,Rapid Dry Colourblocked Polo Collar Racket Sport T-shirt,4.3,9.0,1499.0,374.0,75 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22049810/2023/7/27/a3b79371-bb17-4778-9c72-76a474257bff1690448037216-HRX-by-Hrithik-Roshan-Men-Tshirts-8471690448036855-1.jpg"
HRX by Hrithik Roshan,Brand Logo Printed Reflective Detailed Rapid-Dry Running T-shirt,3.9,8.0,899.0,494.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24082958/2023/12/19/ada4cc09-fccc-44e8-a92a-bc00ee4e69d91702964048340HRXbyHrithikRoshanBrandLogoPrintedReflectiveDetailedRapid-Dr1.jpg"
HRX by Hrithik Roshan,Lifestyle Men Grey Typography Printed Bio-Wash Pure Cotton T-shirt,3.9,55.0,699.0,314.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16938272/2022/7/18/d8433b5e-88d5-4218-8ace-05d9128538921658137342060-HRX-by-Hrithik-Roshan-Men-Tshirts-1181658137341686-1.jpg"
WROGN,Men Rust Red Graphic Printed Cotton T-shirt,4.1,6900.0,1099.0,604.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700830/2019/4/8/3f06fe25-1ce2-4e1e-88e9-7a9d26b4f0bf1554699735416-WROGN-Men-Rust-Red-High-Density-Print-Round-Neck-T-shirt-961-1.jpg"
WROGN,Men Multicoloured Tie and Dye Printed Pure Cotton Slim Fit T-shirt,4.2,215.0,1299.0,714.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17971912/2022/6/10/2cd3a6fe-852a-4f28-92ca-b44360dfad2b1654857217603-WROGN-Men-Multicoloured-Tie-and-Dye-Printed-Pure-Cotton-Slim-1.jpg"
WROGN,Men Maroon Charcoal Grey Slim Fit Striped Round Neck Pure Cotton T-shirt,4.3,1400.0,1299.0,623.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9768167/2019/5/31/61ccf3fa-a722-4710-8610-d56159a321301559306245985-WROGN-Men-Maroon-Striped-Round-Neck-T-shirt-2311559306244682-1.jpg"
WROGN,Men Off-White Navy Striped Polo Pure Cotton T-shirt,4.1,1500.0,1499.0,719.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2478316/2019/1/29/8dd7cd71-f526-4c9c-9dcb-bd20db3b76a91548740043538-WROGN-Men-Off-White--Navy-Striped-Polo-T-shirt-5571548740042-1.jpg"
WROGN,Men Navy Blue Grey Slim Fit Striped Polo Collar Pure Cotton T-shirt,4.0,123.0,1699.0,764.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13674612/2021/4/5/59da5b8b-ed2c-4647-bdaa-039663bd92ca1617620090449-WROGN-Men-Tshirts-9111617620089321-1.jpg"
WROGN,Men Yellow Solid V-Neck T-shirt,4.2,196.0,799.0,383.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12329176/2023/12/12/e3bd7877-f5fc-4b2e-bdff-67912f8a79321702357424277-WROGN-Men-Yellow-Solid-V-Neck-T-shirt-3641702357423881-1.jpg"
WROGN,Men Pure Cotton Striped Polo Collar Slim Fit T-shirt,3.8,70.0,1899.0,778.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22999142/2023/6/22/f704fea4-9048-4893-9246-b4ad62bb9fc31687430819198-WROGN-Men-Pure-Cotton-Striped-Polo-Collar-Slim-Fit-T-shirt-9-1.jpg"
WROGN,Men Green Slim Fit Solid Polo Collar Pure Cotton T-shirt,4.1,535.0,1399.0,657.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13674580/2021/4/5/4b4235b8-64bf-4174-b7a7-877e9a5923921617607487234-WROGN-Men-Tshirts-3081617607486591-1.jpg"
WROGN,Men Navy Printed Pure Cotton T-shirt,4.3,2000.0,999.0,579.0,42 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1729529/2018/5/9/0b962dc4-539e-4498-9a44-0556f4654e1f1525857255659-WROGN-Men-Navy-Printed-T-shirt-5591525857255461-1.jpg"
WROGN,Solid Round Neck Oversized T-shirt,5.0,2.0,1099.0,604.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25826552/2023/11/24/765cd534-c177-42ce-bf28-acd89f62d3c81700803555274-WROGN-Men-Shirts-8371700803554534-1.jpg"
WROGN,Men Black T-shirt,4.0,108.0,1049.0,576.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18432596/2022/10/18/e450a4a4-9eba-4968-bd15-47ef3fa048d51666084049877-WROGN-Men-Tshirts-9241666084049309-1.jpg"
WROGN,Men White & Grey Printed Polo Collar Slim Fit T-shirt,4.1,60.0,1499.0,719.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17026040/2022/2/11/dfbc3d15-6bbc-4fde-a4c9-f5f60e3df0091644569658907-WROGN-Men-Tshirts-231644569658404-1.jpg"
WROGN,Men Green Slim Fit Solid Polo Collar Pure Cotton T-shirt with Logo,4.2,220.0,1599.0,719.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13674410/2022/3/23/a3fbc3f3-741b-4b54-bce2-ef995a01f6e81648038390036-WROGN-Men-Green-Slim-Fit-Solid-Polo-Collar-Pure-Cotton-T-shi-1.jpg"
WROGN,Men Grey & Teal Blue Colourblocked Slim Fit Round Neck T-shirt,4.1,502.0,999.0,559.0,44 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11363802/2020/3/18/25697180-0cc9-4e0f-a6c1-9df3af804f711584503341818-WROGN-Men-Tshirts-7841584503340504-1.jpg"
WROGN,White Printed Pure Cotton T-shirt,4.2,1200.0,899.0,494.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1421972/2016/9/10/11473504588337-WROGN-White-Printed-Slim-Fit-T-shirt-891473504587911-1.jpg"
WROGN,Men Grey Melange Self Design Welt Pocket T-shirt,4.1,7600.0,1399.0,587.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1894413/2017/6/20/11497943671766-WROGN-Men-Grey-Melange-Self-Design-Round-Neck-T-shirt-881497943671356-1.jpg"
WROGN,Men Maroon Solid Round Neck Slim Fit Pure Cotton T-shirt,4.2,648.0,1299.0,636.0,51 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10188529/2019/9/19/feb3192e-5a30-407a-beaa-b8d169138b551568895611092-WROGN-Men-Tshirts-5441568895609921-1.jpg"
WROGN,Men Cream-Coloured Solid Polo Collar Pure Cotton T-shirt,4.1,1900.0,1399.0,671.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10188369/2023/1/25/ecfade57-d284-4353-abce-0ab3aa5cc3231674639445351WROGNMenCream-ColouredSolidPoloCollarPureCottonT-shirt1.jpg"
WROGN,Men White Solid Slim Fit Polo Pure Cotton T-shirt,3.9,1600.0,1299.0,610.0,53 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10410438/2019/8/29/2fb85ca3-f2f6-40c8-bd1e-75b94427d15b1567074329182-WROGN-Men-White-Solid-Slim-Fit-Polo-T-shirt-931567074327962-1.jpg"
WROGN,Men Red Solid Slim Fit T-shirt,4.1,231.0,1299.0,623.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15070098/2021/11/2/c2d5dd6e-db2d-4477-b5b3-133b02e3c7361635838062932-WROGN-Men-Tshirts-8061635838062328-1.jpg"
WROGN,Men Coral Orange Slim Fit Solid Pure Cotton Polo Collar Pure Cotton T-shirt,4.1,226.0,1399.0,671.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13673922/2021/6/21/ef665689-53da-4f32-8e83-ca543850027e1624276561283-WROGN-Men-Orange-Solid-Pure-Cotton-Polo-Collar-T-shirt-10216-1.jpg"
WROGN,Men White & Red Brand Logo Printed Polo Collar Slim Fit T-shirt,4.2,107.0,1399.0,769.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15070196/2021/11/2/d9397c37-23ea-4640-b22f-57b0bfffc6491635836570846-WROGN-Men-Tshirts-7261635836570271-1.jpg"
WROGN,Polo Collar Cotton Slim Fit T-shirt,3.5,21.0,1499.0,629.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23430028/2023/5/26/416af953-7bde-4892-bec5-e05b8046f3621685119980235WROGNMenNavyBluePoloCollarSlimFitT-shirt1.jpg"
WROGN,Men Black & Grey Typography Print Round Neck Pure Cotton Slim Fit T-shirt,4.3,123.0,1299.0,714.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17026546/2022/2/14/a05acc5c-ae3b-475c-af49-9d7560f432381644815877856-WROGN-Men-Tshirts-571644815877343-1.jpg"
WROGN,Solid T-shirt,3.6,35.0,1299.0,623.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770228/2023/7/24/b0166157-3dd8-4b78-a8f4-f458ade0e6f21690183557123-WROGN-Men-Tshirts-9621690183556680-1.jpg"
WROGN,Men Peach-Coloured White Slim Fit Striped Round Neck Pure Cotton T-shirt,4.2,229.0,1099.0,527.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12423396/2023/12/12/04b8924c-c2ab-40cc-940f-a1705dbb9c921702357711235-WROGN-Men-Peach-Coloured--White-Slim-Fit-Striped-Round-Neck--1.jpg"
WROGN,Men Charcoal Grey Black Colourblocked Slim Fit Hood Pure Cotton T-shirt,4.2,1400.0,1499.0,719.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10410606/2019/10/29/96cc0b95-f50f-4a82-ad35-b76c4b2755121572332383107-WROGN-Men-Grey--Black-Colourblocked-Hood-T-shirt-22615723323-1.jpg"
WROGN,Polo Collar Cotton T-shirt,3.6,10.0,1499.0,749.0,50 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24830406/2023/9/6/97d49667-61b1-4fb8-bbd8-bf4c94e82f601693967639680WROGNMenWhitePoloCollarAppliqueT-shirt1.jpg"
WROGN,Men Black Printed Slim Fit Round Neck T-shirt,4.2,1100.0,1049.0,440.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2339240/2018/3/13/11520937694422-WROGN-Men-Black-Printed-Round-Neck-T-shirt-7351520937694253-1.jpg"
WROGN,Polo Collar T-shirt,4.2,26.0,1399.0,769.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309974/2023/9/4/68b7b4b9-7ecb-4f5e-88b0-22ab4df41f4b1693827031009-WROGN-Men-Tshirts-1611693827030592-1.jpg"
WROGN,Men Pure Cotton Typography Printed Slim Fit T-shirt,3.9,37.0,999.0,449.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364570/2023/11/9/dbb81542-42da-4660-96f4-7c9e652938261699501871690-WROGN-Men-Pure-Cotton-Typography-Printed-Slim-Fit-T-shirt-11-1.jpg"
WROGN,Men Black Solid Slim Fit Round Neck T-shirt,4.3,804.0,899.0,431.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10410664/2023/12/12/3c8bf01f-2377-4376-ba5c-2d012aed39251702357984616-WROGN-Men-Black-Solid-Slim-Fit-Round-Neck-T-shirt-2111702357-1.jpg"
WROGN,Round Neck Slim Fit Cotton T-shirt,4.5,8.0,1049.0,440.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25473542/2023/10/13/f14f7922-2129-413b-b959-9eed8653b11e1697211435767WROGNMenBlackPocketsSlimFitT-shirt1.jpg"
WROGN,Men Navy Blue Polo Collar Slim Fit Pure Cotton T-shirt,3.4,88.0,1599.0,655.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17457568/2022/3/10/0960a132-3a94-4718-8cc8-a038899489a71646891428212WROGNMenNavyBluePoloCollarSlimFitT-shirt1.jpg"
WROGN,Men White Dyed Cotton Pure Cotton T-shirt,3.9,3800.0,1299.0,623.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8426459/2023/2/21/1b425c93-627a-4edc-96ea-b809aa40e5241676971648396-WROGN-Men-White-Dyed-Cotton-Pure-Cotton-T-shirt-347167697164-1.jpg"
WROGN,Men Rust Orange Slim Fit Printed Round Neck Pure Cotton T-shirt,4.1,648.0,1299.0,623.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10188589/2020/7/31/f3820691-400d-4751-8fd9-adbcc7504d081596170533302-WROGN-Men-Rust-Orange-Slim-Fit-Printed-Round-Neck-T-shirt-85-1.jpg"
WROGN,Slim Fit Casual Cotton T-shirt,3.9,11.0,1399.0,573.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429930/2023/5/26/aefb3ce6-d35f-4fca-a7b1-1a73f481a60b1685111900631WROGNMenMaroonPocketsSlimFitT-shirt1.jpg"
WROGN,Polo Collar Cotton Slim Fit T-shirt,4.3,40.0,1899.0,797.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429998/2023/5/26/4137db21-7b01-4278-b747-987a92dbbdba1685111970277WROGNMenMaroonPoloCollarPocketsSlimFitT-shirt1.jpg"
WROGN,Men Grey Printed Slim Fit Round Neck Pure Cotton T-shirt,3.9,543.0,1199.0,575.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10410502/2023/12/12/a22e3b6d-4fd1-4399-abb7-7d0c3c62392f1702358124026-WROGN-Men-Grey-Printed-Slim-Fit-Round-Neck-Pure-Cotton-T-shi-1.jpg"
WROGN,Men Pink & White Striped Polo Collar Slim Fit Pure Cotton T-shirt,3.6,34.0,1599.0,639.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17457598/2022/3/10/486349d9-f087-4953-8196-057152ee2d1b1646894053433WROGNMenPinkStripedPoloCollarSlimFitT-shirt1.jpg"
WROGN,Polo Collar Slim Fit T-shirt,3.3,8.0,1799.0,719.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429934/2023/5/26/f20e4da5-0992-4e02-ae05-7ca7f6087d1e1685111906804WROGNMenGreenPoloCollarAppliqueSlimFitT-shirt1.jpg"
WROGN,Solid Polo Collar Slim Fit Casual T-shirt,4.7,11.0,1399.0,769.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770370/2023/9/21/df51ff56-fce7-4869-9b36-bb1ae5110aa91695269496570-WROGN-Men-Tshirts-2241695269496133-1.jpg"
WROGN,Men Blue Brand Logo Printed Sleevless T-shirt,4.4,50.0,799.0,319.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17064302/2022/7/26/1dba15f1-d402-4f6e-be29-0e8a7bdeeb2c1658827729687-WROGN-Men-Tshirts-4421658827729282-1.jpg"
WROGN,Polo Collar Slim Fit Casual T-shirt,4.2,13.0,1599.0,767.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770262/2023/7/24/ada70824-35ac-4694-ba95-b1abf4b5f65e1690193015223-WROGN-Men-Tshirts-3821690193014857-1.jpg"
WROGN,Men Olive Green Henley Neck Slim Fit Cotton Pure Cotton T-shirt,4.0,1400.0,1699.0,815.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6833068/2019/4/15/5549cd1a-2312-4d30-92bd-196c47fb5b3b1555322386257-WROGN-Men-Olive-Green-Solid-Henley-Neck-Slim-Fit-T-shirt-228-1.jpg"
WROGN,Men Yellow Solid Sleeveless Casual T-shirt,4.5,53.0,799.0,319.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17064512/2022/5/6/1e6c6690-735c-46f1-8662-88d7114ecc2d1651822517694-WROGN-Men-Tshirts-7891651822517175-1.jpg"
WROGN,Men Pure Cotton T-shirt,3.6,5.0,1199.0,587.0,51 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26041406/2023/12/21/0292e601-40bc-4191-b961-3d3fd1eaf1241703160842653-WROGN-Men-Tshirts-7421703160842384-1.jpg"
WROGN,Men Blue Printed Slim Fit T-shirt,3.4,27.0,999.0,399.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17457644/2023/12/12/8c3e5092-3faa-4612-ad9c-a34c9cee9a651702356974550-WROGN-Men-Blue-Printed-Slim-Fit-T-shirt-5521702356974251-1.jpg"
WROGN,Men Pure Cotton Striped Polo Collar Slim Fit T-shirt,3.8,82.0,1599.0,655.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364546/2023/5/30/bdca7c02-d83d-4e4e-9e09-1a9bfc341c741685439071154-WROGN-Men-Tshirts-9621685439070731-1.jpg"
WROGN,Solid Round Neck T-Shirt,3.8,13.0,899.0,521.0,42 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25537858/2023/11/6/5d538ac9-196c-424b-a48e-f373bd6188441699247857830-WROGN-Men-Tshirts-2731699247857414-1.jpg"
WROGN,Graphic Printed Cotton Slim Fit T-shirt,3.9,11.0,1299.0,545.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23430004/2023/5/26/c61e8e8a-5546-48d4-b1b2-54c1f127453d1685111973487WROGNMenNavyBluePrintedAppliqueSlimFitT-shirt1.jpg"
WROGN,Men Red Solid Round Neck T-shirt with Printed Detailing,4.3,989.0,899.0,899.0,Nil,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11363848/2020/1/31/c81d7cb8-694e-42b9-92e3-a3eb5d9817871580451564012-WROGN-Men-Tshirts-2821580451562576-5.jpg"
WROGN,Printed Pure Cotton Slim Fit T-shirt,4.3,23.0,1199.0,575.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770366/2023/7/18/e9bf2fae-d114-4403-b466-be4736d63e7c1689659567439-WROGN-Men-Tshirts-7781689659567009-1.jpg"
WROGN,Polo Collar Cotton Slim Fit T-shirt,4.0,23.0,1799.0,755.0,58 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23430026/2023/5/26/5ad2d891-60a7-43c5-af63-ced3082634b11685119974876WROGNMenMaroonPoloCollarAppliqueSlimFitT-shirt1.jpg"
WROGN,Polo Collar T-shirt,4.3,12.0,1499.0,734.0,51 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25004666/2023/12/12/66c81206-6804-47f3-b724-b88c4bba85f21702358072012-WROGN-Polo-Collar-T-shirt-9971702358071613-1.jpg"
WROGN,Men Charcoal Slim Fit Sleeveless T-shirt,4.2,14.0,899.0,404.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18130318/2022/5/3/e16df01d-cfbe-4214-8437-9b5e664b61241651550671725WROGNMenCharcoalSlimFitT-shirt1.jpg"
WROGN,Graphic Printed Slim Fit Casual T-shirt,4.5,22.0,1199.0,575.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309778/2023/6/6/a64877bb-e96e-46ae-9be1-6120da43db7e1686053502875-WROGN-Men-Tshirts-5201686053502473-1.jpg"
WROGN,Typography Printed Cotton Slim Fit T-shirt,4.1,18.0,1199.0,515.0,57 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429962/2023/5/26/ce104367-0f02-4022-8622-0ef84d07bc7c1685111943682WROGNMenBlackPrintedAppliqueSlimFitT-shirt1.jpg"
WROGN,Typography Printed Pure Cotton Slim Fit T-shirt,4.3,16.0,899.0,431.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309926/2023/10/30/73f5eb20-0e73-4b35-aa88-d7424dd934111698664321020WROGNTypographyPrintedPureCottonSlimFitT-shirt1.jpg"
WROGN,Men Orange Typography Printed Slim Fit T-shirt,3.8,33.0,999.0,449.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18130362/2023/12/12/2c4d2410-0b78-4ef2-bd5a-b8915a94f0a81702357869968-WROGN-Men-Orange-Typography-Printed-Slim-Fit-T-shirt-4561702-1.jpg"
WROGN,Men Brand Logo Printed Pure Cotton Slim Fit T-shirt,3.8,66.0,1199.0,491.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364476/2023/5/31/a0c835ee-81e9-4e57-af8e-9311571fc3e11685535971840-WROGN-Men-Tshirts-5671685535971490-1.jpg"
WROGN,Men Black Off-White Colourblocked Slim Fit Round Neck Pure Cotton T-shirt,4.2,376.0,1199.0,479.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10188501/2019/8/23/20e76a9c-abf7-4f22-8df9-7175632c3c291566535075525-WROGN-Men-Tshirts-6741566535074404-1.jpg"
WROGN,Round Neck T-shirt,4.6,27.0,1049.0,576.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18298714/2023/9/4/5c9fd1c8-464e-4e14-b535-7b069b9481be1693826814373-WROGN-Men-Tshirts-681693826813940-1.jpg"
WROGN,Graphic Printed Slim Fit Casual T-shirt,3.7,13.0,1299.0,623.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23769952/2023/11/9/19a47e4a-1fcf-49f7-9305-4b846cfe36631699501917644-WROGN-Graphic-Printed-Slim-Fit-Casual-T-shirt-71716995019171-1.jpg"
WROGN,Colourblocked Pure Cotton Slim Fit T-shirt,4.4,8.0,1199.0,575.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770076/2023/11/9/6031a8e8-a0e2-4ed4-81ba-f52615b4ad051699501975409-WROGN-Colourblocked-Pure-Cotton-Slim-Fit-T-shirt-87916995019-1.jpg"
WROGN,Men Minions-Printed Cotton T-Shirts,5.0,6.0,1199.0,515.0,57 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21665640/2023/1/23/35c54ba1-9b45-44b8-bd28-b595cb1c31c31674453988739Tshirts1.jpg"
WROGN,Men Pure Cotton Typography Printed Slim Fit T-shirt,4.3,16.0,899.0,359.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364552/2023/11/9/5c150cd2-3c3e-4652-8cd6-f057bf38f5421699501859082-WROGN-Men-Pure-Cotton-Typography-Printed-Slim-Fit-T-shirt-32-1.jpg"
WROGN,Men Grey Slim Fit Striped Cotton Pure Cotton T-shirt,3.9,1800.0,1599.0,655.0,59 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10410594/2019/8/29/f03be442-9dab-453b-b14d-92f930129c401567058605982-WROGN-Men-Tshirts-8361567058604217-1.jpg"
WROGN,Slim Fit Casual Cotton T-shirt,4.2,31.0,899.0,449.0,50 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429944/2023/5/26/a22b00e0-dc84-441a-9a97-68e53ffde38f1685111914356WROGNMenBlackAppliqueSlimFitT-shirt1.jpg"
WROGN,Men Printed Round Neck Slim Fit T-shirt,4.5,13.0,899.0,431.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23309766/2023/6/6/ebde49e7-a524-4b83-a718-fcf005523a771686049281471-WROGN-Men-Tshirts-5451686049281062-1.jpg"
WROGN,X Indian Infantry by A47 Printed Drop-Shoulder Pure Cotton Applique Detail T-shirt,4.8,5.0,1499.0,824.0, 45  ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25307136/2023/10/16/48b7c70d-e320-4de8-9b9e-400b7c4bfc861697438064677-WROGN-Men-Tshirts-7411697438064418-1.jpg"
WROGN,Men Floral Printed Round Neck Slim Fit T-shirt,4.5,21.0,999.0,479.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23310032/2023/10/30/515c7faa-d3f9-45e7-8e38-ad92c53d26e71698664307454WROGNMenFloralPrintedRoundNeckSlimFitT-shirt1.jpg"
WROGN,Men Grey Printed Slim Fit Cotton T-shirt,4.3,20.0,1049.0,503.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17457612/2022/3/10/a4ad6edf-cb1c-40aa-abcb-4e616d40ef061646897631549WROGNMenCharcoalPrintedSlimFitT-shirt1.jpg"
WROGN,Round Neck Typography Printed Slim Fit Full Sleeves Casual T-shirt,4.4,37.0,1299.0,623.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770456/2023/7/25/3d0e5d1e-8494-49b7-8fca-3121b5314dda1690275599808-WROGN-Men-Tshirts-1051690275599376-1.jpg"
WROGN,Striped Pure Cotton Slim Fit T-shirt,4.5,6.0,1399.0,671.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23769912/2023/7/18/9333d2d2-f9f8-43fe-b4fc-84351f8893841689662314206-WROGN-Men-Tshirts-5191689662313876-1.jpg"
WROGN,Brand Logo Printed Henley Neck Pure Cotton Slim Fit T-shirt,3.9,21.0,1499.0,719.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770130/2023/7/14/31c7b109-7315-4614-8b89-c9b0f0bc6b4e1689318330053-WROGN-Men-Tshirts-6761689318329656-1.jpg"
WROGN,Men Pure Cotton Brand Logo Printed Slim Fit T-shirt,4.3,61.0,999.0,449.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23364542/2023/5/29/ea4f87ce-ea48-467a-898d-aa5427b5ada11685339128582-WROGN-Men-Tshirts-4901685339128171-1.jpg"
WROGN,Striped Pure Cotton Slim Fit T-shirt,4.4,27.0,1399.0,671.0,52 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23770026/2023/7/18/0735f02f-a135-4d71-bebc-75605ffb08231689659559680-WROGN-Men-Tshirts-9491689659559378-1.jpg"
WROGN,Slim Fit Casual Cotton T-shirt,4.0,9.0,1299.0,584.0,55 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23429988/2023/5/26/cdfe0f3c-479c-4028-a6e8-ba6d9756a5151685111959415WROGNMenGreenRawEdgeSlimFitT-shirt1.jpg"
WROGN,Men Blue Brand Logo Printed Slim Fit T-shirt,4.5,21.0,899.0,359.0,60 ,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/17064560/2022/5/12/4570e23f-81d7-46fa-a951-27481bb9b5fd1652349768534-WROGN-Men-Tshirts-6241652349768178-1.jpg"
